"day","time","davetazLongitude","davetazLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Sunday","0",-0.096,51.374,2009-02-01,"False Alarm","Croydon","Croydon",400,"Croydon","1122331332322",293.180961471612,0.09
"Sunday","0",-0.096,51.374,2011-03-06,"False Alarm","Croydon","Croydon",291,"Croydon","1122331332322",293.180961471612,0.09
"Sunday","1",-0.096,51.374,2010-08-22,"False Alarm","Croydon","Croydon",265,"Croydon","1122331332322",231.348957748926,0.09
"Sunday","1",-0.096,51.374,2012-10-14,"False Alarm","Croydon","Croydon",330,"Croydon","1122331332322",231.348957748926,0.08
"Sunday","1",-0.099,51.372,2012-07-08,"False Alarm","Croydon","Croydon",248,"Croydon","1122331332322",231.348957748926,0.09
"Sunday","2",-0.1005,51.373,2009-01-18,"False Alarm","Croydon","Croydon",249,"Croydon","1122331332322",179.243336634303,0.08
"Sunday","3",-0.1005,51.374,2011-05-15,"False Alarm","Croydon","Croydon",246,"Croydon","1122331332322",106.295467073831,0.08
"Sunday","4",-0.1005,51.374,2011-08-28,"False Alarm","Croydon","Croydon",255,"Croydon","1122331332322",75.7268360199188,0.07
"Sunday","4",-0.096,51.374,2010-02-28,"False Alarm","Croydon","Croydon",284,"Croydon","1122331332322",75.7268360199188,0.07
"Sunday","6",-0.096,51.374,2012-01-15,"False Alarm","Croydon","Croydon",336,"Croydon","1122331332322",70.8636447158873,0.07
"Sunday","7",-0.1005,51.374,2010-05-23,"False Alarm","Croydon","Croydon",260,"Croydon","1122331332322",87.5374434725667,0.07
"Sunday","7",-0.1005,51.374,2010-05-23,"False Alarm","Croydon","Croydon",226,"Croydon","1122331332322",87.5374434725667,0.07
"Sunday","9",-0.1005,51.374,2009-05-17,"False Alarm","Croydon","Croydon",233,"Croydon","1122331332322",183.411786323473,0.09
"Sunday","9",-0.1005,51.374,2010-05-02,"False Alarm","Croydon","Croydon",208,"Croydon","1122331332322",183.411786323473,0.09
"Sunday","9",-0.1005,51.374,2011-05-08,"Special Service","Croydon","Croydon",142,"Croydon","1122331332322",183.411786323473,0.09
"Sunday","10",-0.1005,51.374,2010-01-03,"False Alarm","Croydon","Croydon",316,"Croydon","1122331332322",277.896645944656,0.09
"Sunday","10",-0.1005,51.374,2010-10-10,"False Alarm","Croydon","Croydon",168,"Croydon","1122331332322",277.896645944656,0.1
"Sunday","11",-0.099,51.373,2010-01-24,"False Alarm","Croydon","Croydon",217,"Croydon","1122331332322",408.508069538645,0.1
"Sunday","11",-0.1005,51.373,2012-09-09,"False Alarm","Croydon","Croydon",268,"Croydon","1122331332322",408.508069538645,0.1
"Sunday","11",-0.096,51.373,2011-07-17,"False Alarm","Croydon","Croydon",216,"Croydon","1122331332322",408.508069538645,0.1
"Sunday","12",-0.1005,51.374,2010-05-09,"Special Service","Croydon","Croydon",353,"Croydon","1122331332322",512.024570153029,0.1
"Sunday","12",-0.1005,51.374,2011-09-04,"Fire","Croydon","Croydon",201,"Croydon","1122331332322",512.024570153029,0.11
"Sunday","12",-0.096,51.373,2013-01-13,"Fire","Croydon","Croydon",214,"Croydon","1122331332322",512.024570153029,0.1
"Sunday","13",-0.099,51.373,2009-01-18,"Special Service","Croydon","Croydon",308,"Croydon","1122331332322",554.403808659589,0.1
"Sunday","13",-0.1005,51.373,2009-07-19,"Special Service","Croydon","Croydon",230,"Croydon","1122331332322",554.403808659589,0.1
"Sunday","13",-0.1005,51.371,2011-01-09,"Fire","Croydon","Croydon",199,"Croydon","1122331332322",554.403808659589,0.11
